FENCE_ID,LATITUDE_0,LONGITUDE_0,LATITUDE_1,LONGITUDE_1,LATITUDE_2,LONGITUDE_2,LATITUDE_3,LONGITUDE_3,LATITUDE_4,LONGITUDE_4,LATITUDE,LONGITUDE,ROAD,AREA,FID,LENGTH,WIDTH
七星路(体育路至湖滨北路)_R_2,24.4853929816,118.0952283028,24.4853162596,118.0952548908,24.4853119204,118.0952399399,24.4853886424,118.0952133519,24.4853929816,118.0952283028,24.485352451,118.09523412135,七星路体育路至湖滨北路,14.174471383263548,117,8.915269089235576,1.5899095407426354
七星路(体育路至湖滨北路)_R_3,24.4855645533,118.0951744216,24.4854900014,118.095198526,24.4854860768,118.0951840363,24.4855606296,118.095159931,24.4855645533,118.0951744216,24.485525315275,118.095179228725,七星路体育路至湖滨北路,13.190903485610951,118,8.611662174270483,1.5317488329978977
七星路(体育路至湖滨北路)_R_4,24.4873161346,118.0946081557,24.4872417108,118.0946322825,24.4872381165,118.0946190433,24.4873125403,118.0945949165,24.4873161346,118.0946081557,24.487277125549998,118.0946135995,七星路体育路至湖滨北路,12.0364656695632,119,8.598694919962997,1.3998014561045733
七星路(体育路至湖滨北路)_R_5,24.4875432673,118.0945327251,24.4874680912,118.0945563986,24.4874645928,118.0945431326,24.4875397689,118.0945194591,24.4875432673,118.0945327251,24.487503930049996,118.09453792885,七星路体育路至湖滨北路,12.127108074263527,120,8.665777557775526,1.3994252671974323
七星路(体育路至湖滨北路)_R_6,24.487833093,118.0944318219,24.4877582662,118.0944578728,24.4877544303,118.0944447153,24.487829257,118.0944186644,24.487833093,118.0944318219,24.487793761625,118.0944382686,七星路体育路至湖滨北路,12.17599691090156,121,8.69870482387135,1.3997482564861472
万寿路0_L_1,24.463016258,118.096381791,24.4630153264,118.096337251,24.4630330933,118.096337264,24.4630342223,118.096381231,24.463016258,118.096381791,24.463024725,118.09635938425001,万寿路,8.888917835784394,122,4.516840584199841,1.967950311746295
万寿路0_L_2,24.4630194684,118.098915101,24.463016146,118.098877163,24.4630336645,118.098875331,24.4630369869,118.09891327,24.4630194684,118.098915101,24.463026566449997,118.09889521624999,万寿路,7.53189266849829,123,3.8638865582811617,1.9493048139200104
万寿路0_L_3,24.4641467822,118.099409519,24.4641203939,118.099375958,24.4641338941,118.099363389,24.4641604254,118.099396653,24.4641467822,118.099409519,24.4641403739,118.09938637975,万寿路,8.812663202264174,124,4.485595373129721,1.9646585278411641
万寿路0_L_4,24.464165196,118.099432167,24.4641467822,118.099409519,24.4641604254,118.099396653,24.4641785875,118.099419528,24.464165196,118.099432167,24.464162747775,118.09941446675,万寿路,6.130970098298308,125,3.0711909177826553,1.9962842631498656
万寿路0_L_5,24.4641839916,118.09945569,24.464165196,118.099432167,24.4641785875,118.099419528,24.4641974635,118.099442539,24.4641839916,118.09945569,24.46418130965,118.099437481,万寿路,6.205253631002925,126,3.1657167567043363,1.960141765008343
万寿路0_R_1,24.4629242117,118.096315892,24.4629227409,118.096262171,24.4629406152,118.096261561,24.4629418605,118.096315382,24.4629242117,118.096315892,24.462932357074997,118.09628875150001,万寿路,10.793268488550188,127,5.448911960078638,1.9808116863746172
万寿路0_R_2,24.4629258419,118.096385216,24.4629245281,118.096329393,24.4629422482,118.096328883,24.4629435985,118.096384785,24.4629258419,118.096385216,24.462934054175,118.09635706925,万寿路,11.115970104254417,128,5.661456700239105,1.9634469877310812
万寿路0_R_3,24.4629607893,118.097975546,24.4629590754,118.09788466,24.4629769311,118.097883884,24.4629788796,118.097974789,24.4629607893,118.097975546,24.46296891885,118.09792971975,万寿路,18.242447653127364,129,9.21638317766544,1.9793499577291096
万寿路0_R_4,24.4629641164,118.098184206,24.4629628387,118.098090823,24.4629806416,118.09809048,24.462982057,118.09818478,24.4629641164,118.098184206,24.462972413425,118.09813757225,万寿路,18.67447280570191,130,9.468642237486138,1.9722439962690848
万寿路0_R_5,24.4624708868,118.099904698,24.4624583279,118.099897577,24.4624743641,118.099864247,24.4624874021,118.099871781,24.4624708868,118.099904698,24.462472745225,118.09988457575,万寿路,5.983162981725126,131,3.81755980435314,1.5672741982725622
下堡路0_L_1,24.5004626018,118.184030143,24.5004486674,118.184027692,24.5004546581,118.183993792,24.5004680356,118.183996119,24.5004626018,118.184030143,24.500458490725002,118.18401193649999,下堡路,5.470669323823127,132,3.4994037899155876,1.5633146822290807
下堡路0_L_2,24.5003530743,118.184751895,24.5003492957,118.184733613,24.5003958649,118.184722116,24.5003996436,118.184740399,24.5003530743,118.184751895,24.500374469625,118.18473700575001,下堡路,10.045777931165336,133,5.288243062847318,1.8996437591422748
下堡路0_L_A06001,24.500433,118.184168,24.500405,118.184277,24.500392,118.184273,24.50042,118.184164,24.500433,118.184168,24.500412500000003,118.18422050000001,下堡路,17.165440331464346,134,11.474716915838885,1.4959358437653822
下堡路0_L_A06002,24.500398,118.186768,24.500399,118.18685,24.500386,118.18685,24.500385,118.186768,24.500398,118.186768,24.500391999999998,118.18680900000001,下堡路,11.968595111398056,135,8.311804149684702,1.4399515310827036
下堡路0_L_A06003,24.499867,118.190466,24.499843,118.190511,24.49983,118.190502,24.499854,118.190457,24.499867,118.190466,24.4998485,118.190484,下堡路,8.998674859155773,136,5.279146983275436,1.7045698647270024
下堡路0_L_A06004,24.500248,118.184923,24.500249,118.184859,24.500262,118.184859,24.500262,118.184924,24.500248,118.184923,24.500255249999995,118.18489124999999,下堡路,9.341885600110498,137,6.487639044824274,1.4399515040164408
下堡路0_L_3,24.5003937983,118.185504909,24.5003926701,118.185465117,24.5004096964,118.185464541,24.5004108247,118.185504332,24.5003937983,118.185504909,24.500401747374998,118.18548472475,下堡路,7.6134207502833045,138,4.035032577341217,1.8868300575902603
下堡路0_L_4,24.5004032032,118.186168124,24.5003829137,118.186132967,24.5003978384,118.186122426,24.5004182598,118.186157224,24.5004032032,118.186168124,24.500400553775002,118.18614518525,下堡路,8.29222606599843,139,4.2128309387788265,1.9683263312726471
下堡路0_L_5,24.5004183411,118.186888033,24.5004180094,118.186869368,24.5004558528,118.18686898,24.5004560688,118.186887431,24.5004183411,118.186888033,24.500437068025,118.186878453,下堡路,7.931703708819346,140,4.1919277000309805,1.8921375263129483
下堡路0_L_6,24.5004557441,118.186939871,24.5004548221,118.186898355,24.5004727959,118.18689794,24.5004735857,118.186939398,24.5004557441,118.186939871,24.500464236950002,118.18691889099999,下堡路,8.381609056077314,141,4.209069183987431,1.9913212849918183
下堡路0_L_7,24.5004263666,118.187625545,24.5004255092,118.187537165,24.5004432448,118.187536966,24.5004443776,118.187625106,24.5004263666,118.187625545,24.50043487455,118.18758119549999,下堡路,17.599263361694327,142,8.958209036128583,1.9645961922429194
下堡路0_R_A06002,24.50021,118.184492,24.50025,118.18445,24.50026,118.184462,24.500221,118.184504,24.50021,118.184492,24.50023525,118.184477,下堡路,10.107535895799344,143,6.144227621200051,1.645045808674843
下堡路0_R_A06003,24.500302,118.186165,24.500304,118.186261,24.500289,118.186261,24.500287,118.186165,24.500302,118.186165,24.5002955,118.18621300000001,下堡路,16.170474061701924,144,9.732557473722107,1.6614825142684422
下堡路0_R_A06004,24.500267,118.187926,24.500305,118.187854,24.500318,118.187863,24.500281,118.187934,24.500267,118.187926,24.50029275,118.18789425,下堡路,14.359946244221547,145,8.424389841924981,1.7045681068506067
下堡路0_R_A06005,24.499683,118.190675,24.499694,118.19062,24.499711,118.190623,24.4997,118.190679,24.499683,118.190675,24.499697,118.19064924999999,下堡路,10.883898854857243,146,5.70612809129949,1.9074052809036377
下澳仔路_L_1,24.4397724772,118.0869387993,24.4397815344,118.0868846593,24.4397986314,118.086888072,24.4397895741,118.086942212,24.4397724772,118.0869387993,24.439785554275,118.08691343565,下澳仔路,10.743740405116407,147,5.580868505557072,1.9251018715847679
下澳仔路_R_1,24.4401434769,118.0856468621,24.4401288396,118.0856932411,24.4401148893,118.0856889252,24.4401291624,118.0856427927,24.4401434769,118.0856468621,24.440129092049997,118.085667955275,下澳仔路,7.989072506256171,148,4.974575359121697,1.6059807982618861
东坪山路0_L_1,24.4689764296,118.117111732,24.4689642035,118.117096706,24.4689947785,118.117068782,24.4690066357,118.117082551,24.4689764296,118.117111732,24.468985511825,118.11708994275,东坪山路,8.996850234029791,149,4.414008914024998,2.0382492218000174
东坪山路0_L_2,24.4704282035,118.117013894,24.4704184862,118.117002125,24.4704416279,118.11697854,24.4704513452,118.116990308,24.4704282035,118.117013894,24.4704349157,118.11699621675001,东坪山路,5.632639355459279,150,3.505338855677639,1.6068744242332025
东坪山路0_L_3,24.4705919128,118.116844684,24.4705819901,118.116833607,24.4706057539,118.116809378,24.4706156767,118.116820455,24.4705919128,118.116844684,24.470598833375,118.116827031,东坪山路,5.657165037940819,151,3.6002583963701955,1.5713219483480438
东坪山路0_L_4,24.4706602855,118.116774501,24.4706499098,118.116762913,24.4706735015,118.116738655,24.4706838772,118.116750244,24.4706602855,118.116774501,24.4706668935,118.11675657825,东坪山路,5.8972557585226655,152,3.588358345256463,1.643441148044311
东坪山路0_L_5,24.471879345,118.115879023,24.4718271576,118.115884232,24.4718300255,118.115866756,24.4718822128,118.115861546,24.471879345,118.115879023,24.471854685225,118.11587288925,东坪山路,10.447862019667495,153,5.804612435007805,1.799924135616032
东坪山路0_L_6,24.4743688855,118.114956081,24.4743519616,118.1149479,24.4743701676,118.11490809,24.4743858599,118.114917787,24.4743688855,118.114956081,24.474369218649997,118.11493246449999,东坪山路,9.247944361770665,154,4.511532675707743,2.049845368862346
东坪山路0_R_1,24.4700938743,118.117506459,24.4700857534,118.117495878,24.4701149909,118.117465596,24.4701231119,118.117476177,24.4700938743,118.117506459,24.470104432625,118.11748602750001,东坪山路,6.246923103272858,155,4.462335561355847,1.3999223091539037
东坪山路0_R_2,24.4724259733,118.115998158,24.4723855945,118.115996239,24.4723863622,118.115978579,24.4724267411,118.115980499,24.4724259733,118.115998158,24.472406167775,118.11598836875,东坪山路,8.023906139571348,156,4.4767904823825715,1.7923345242864668
东坪山路0_R_3,24.4741233924,118.115589169,24.4741127462,118.115573981,24.474144594,118.11554797,24.4741552402,118.115563159,24.4741233924,118.115589169,24.4741339932,118.11556856975,东坪山路,8.541518522288245,157,4.40423302224795,1.9393884199906837
东坪山路0_R_4,24.4745723445,118.114882703,24.4745602942,118.114876239,24.4745746152,118.11484534,24.4745868648,118.114851822,24.4745723445,118.114882703,24.474573529675002,118.11486402599999,东坪山路,5.220832373476356,158,3.5111420413980374,1.4869328303783371
东坪山路_L_1,24.4704149,118.1170521,24.47043876,118.1170295,24.47044822,118.1170414,24.47042436,118.117064,24.4704149,118.1170521,24.470431559999998,118.11704675000001,东坪山路,5.589108561623481,159,3.4977227337812664,1.5979278482091945
东坪山路_L_2,24.47138454,118.1160306,24.471415,118.1160095,24.47142227,118.1160219,24.4713918,118.1160431,24.47138454,118.1160306,24.471403402500002,118.11602627500001,东坪山路,5.963855464999131,160,3.99485269897739,1.4928849483050453
东坪山路_L_A04001,24.474827357,118.1143334988,24.474791089,118.1144128528,24.4747770175,118.1144051747,24.4748132855,118.1143258207,24.474827357,118.1143334988,24.474802187250003,118.11436933675,东坪山路,15.665305688917533,161,8.991788699760809,1.7421790271088384
东坪山路_L_3,24.47225253,118.115897,24.47229214,118.1159007,24.47229083,118.1159177,24.47225122,118.1159141,24.47225253,118.115897,24.47227168,118.115907375,东坪山路,7.61572602010326,162,4.403410123976996,1.7295064065540686
东坪山路_L_4,24.47433266,118.1150298,24.47434957,118.1149916,24.47436257,118.1149985,24.47434566,118.1150367,24.47433266,118.1150298,24.474347615,118.11501415000001,东坪山路,6.886429088187141,163,4.301723347941067,1.600853548958045
东坪山路_L_5,24.47456634,118.1144986,24.47458194,118.114462,24.47459297,118.1144676,24.47457737,118.1145042,24.47456634,118.1144986,24.474579655,118.1144831,东坪山路,5.514009656388757,164,4.09295943926899,1.3471938186061208
东坪山路_R_1,24.47477571,118.1144561,24.47475904,118.1144911,24.47474703,118.1144842,24.4747637,118.1144493,24.47477571,118.1144561,24.47476137,118.114470175,东坪山路,6.011658817501942,165,3.9998233115267676,1.502981094234195
东坪山路_R_2,24.47453135,118.1149784,24.47450499,118.1150346,24.47449214,118.1150274,24.4745185,118.1149712,24.47453135,118.1149784,24.474511745,118.11500290000001,东坪山路,10.240273075659463,166,6.401884169900192,1.599571751673713
东坪山路_R_3,24.47234523,118.1160194,24.47231364,118.1160192,24.47231374,118.1160059,24.47234533,118.1160061,24.47234523,118.1160194,24.472329485,118.11601265,东坪山路,4.718081270398121,167,3.4991279625221576,1.34835916860764
东坪山路_R_4,24.47111069,118.1164368,24.47108471,118.1164644,24.47107465,118.1164531,24.47110063,118.1164255,24.47111069,118.1164368,24.471092669999997,118.11644495,东坪山路,6.414419418395525,168,4.013726586001438,1.5981206693965944
东埔路0_L_A14001,24.474656,118.120543,24.47466,118.120662,24.474647,118.120663,24.474643,118.120544,24.474656,118.120543,24.4746515,118.12060299999999,东埔路,17.425728130285254,169,12.071769143612249,1.4435107168617487
东岳二路0_L_1,24.4935108609,118.101074757,24.4935052998,118.101056001,24.4935549864,118.101040242,24.4935605412,118.101059,24.4935108609,118.101074757,24.493532922074998,118.10105750000001,东岳二路,11.452227719923172,170,5.730671838085973,1.9984092691910589
东岳二路_L_1,24.4922797642,118.101718823,24.4923390536,118.101700829,24.492342969,118.1017162354,24.4922836797,118.1017342294,24.4922797642,118.101718823,24.492311366624996,118.10171752919999,东岳二路,11.04640934122879,171,6.815780162940613,1.6207109204154415
东岳二路_L_A09001,24.490481,118.102305,24.490598,118.102267,24.490601,118.10228,24.490485,118.102317,24.490481,118.102305,24.49054125,118.10229225,东岳二路,18.372959287376872,172,13.51983678128075,1.3589630987864914
东岳二路_R_1,24.4916252668,118.1021614052,24.4915553242,118.102184259,24.4915508304,118.102167836,24.4916207731,118.1021449822,24.4916252668,118.1021614052,24.491588048625,118.1021646206,东岳二路,14.049543600798772,173,8.086132791296093,1.7374861337822316
东岳二路_R_2,24.4914429757,118.1022193884,24.4913204254,118.1022421181,24.4913180144,118.102226595,24.4914405647,118.1022038653,24.4914429757,118.1022193884,24.49138049505,118.1022229917,东岳二路,21.973781827445578,174,13.76845918680152,1.5959506818678522
东明路0_L_1,24.4845352271,118.106308108,24.4845243074,118.106268514,24.4845374597,118.106264211,24.4845481435,118.106303717,24.4845352271,118.106308108,24.484536284425005,118.10628613749999,东明路,6.374570014795156,175,4.191823948445238,1.520715109507284
东明路0_L_2,24.4853193632,118.10918866,24.4853027651,118.10912747,24.4853175132,118.10912258,24.4853343738,118.1091838,24.4853193632,118.10918866,24.485318503825,118.1091556275,东明路,11.04399786160474,176,6.469354454308084,1.707125176029009
东明路0_L_3,24.4855995227,118.110225284,24.4855854969,118.110174521,24.4856018963,118.110169222,24.4856158674,118.110219936,24.4855995227,118.110225284,24.485600695825,118.11019724075001,东明路,10.181660049468334,177,5.375071374269085,1.8942371813347054
东明路0_L_4,24.4857265661,118.110687243,24.4857154566,118.110646741,24.4857306296,118.11064188,24.485741549,118.110682106,24.4857265661,118.110687243,24.485728550325,118.1106644925,东明路,7.506410231868436,178,4.285984505880342,1.7513852935235048
东明路0_R_1,24.4829206321,118.105064641,24.4829082277,118.105019903,24.4829241929,118.105014585,24.482936011,118.105058895,24.4829206321,118.105064641,24.482922265924998,118.105039506,东明路,8.760378701282486,179,4.738590926579785,1.8487307381068958
东明路0_R_2,24.4829330081,118.105109057,24.4829206321,118.105064641,24.482936011,118.105058895,24.4829479625,118.10510371,24.4829330081,118.105109057,24.482934403425,118.10508407575,东明路,8.472903573147285,180,4.706444392663363,1.8002769960174743
东明路_L_1,24.4829427796,118.10478527,24.4829774787,118.1049086515,24.4829625815,118.1049136539,24.4829278824,118.1047902723,24.4829427796,118.10478527,24.48295268055,118.104849461925,东明路,22.586644666068864,181,13.084225043844276,1.7262500905007885
