FENCE_ID,FENCE_LOC
东明路0_L_2,"[118.10918866,24.4853193632],[118.10912747,24.4853027651],[118.10912258,24.4853175132],[118.1091838,24.4853343738],[118.10918866,24.4853193632]"
东明路0_L_3,"[118.110225284,24.4855995227],[118.110174521,24.4855854969],[118.110169222,24.4856018963],[118.110219936,24.4856158674],[118.110225284,24.4855995227]"
东明路0_L_4,"[118.110687243,24.4857265661],[118.110646741,24.4857154566],[118.11064188,24.4857306296],[118.110682106,24.485741549],[118.110687243,24.4857265661]"
东明路0_R_1,"[118.105064641,24.4829206321],[118.105019903,24.4829082277],[118.105014585,24.4829241929],[118.105058895,24.482936011],[118.105064641,24.4829206321]"
东明路0_R_2,"[118.105109057,24.4829330081],[118.105064641,24.4829206321],[118.105058895,24.482936011],[118.10510371,24.4829479625],[118.105109057,24.4829330081]"
东明路_L_1,"[118.10478527,24.4829427796],[118.1049086515,24.4829774787],[118.1049136539,24.4829625815],[118.1047902723,24.4829278824],[118.10478527,24.4829427796]"
东明路_L_10,"[118.1058533814,24.4844283156],[118.1059327254,24.4844501517],[118.1059375544,24.4844354564],[118.1058582103,24.4844136203],[118.1058533814,24.4844283156]"
东明路_L_11,"[118.1060475999,24.4844831275],[118.1062466038,24.4845357195],[118.1062512204,24.4845210892],[118.1060522166,24.4844684971],[118.1060475999,24.4844831275]"
东明路_L_2,"[118.1050745036,24.4830440486],[118.1051639585,24.4830702027],[118.105168744,24.4830564943],[118.1050792891,24.4830303402],[118.1050745036,24.4830440486]"
东明路_L_A08001,"[118.108273,24.485084],[118.108319,24.485097],[118.108324,24.485083],[118.108278,24.48507],[118.108273,24.485084]"
东明路_L_A09001,"[118.10971,24.485477],[118.109772,24.485494],[118.109777,24.485479],[118.109715,24.485462],[118.10971,24.485477]"
东明路_L_3,"[118.1051814194,24.4830920979],[118.1053182388,24.4831302211],[118.1053225482,24.4831172682],[118.1051857288,24.4830791449],[118.1051814194,24.4830920979]"
东明路_L_4,"[118.1052913436,24.4831023139],[118.1053459735,24.4831178572],[118.1053504679,24.4831046275],[118.105295838,24.4830890842],[118.1052913436,24.4831023139]"
东明路_L_5,"[118.1054608098,24.4832151445],[118.1054433823,24.4832556395],[118.1054582011,24.4832609808],[118.1054756286,24.4832204858],[118.1054608098,24.4832151445]"
东明路_L_6,"[118.1054278487,24.4833029432],[118.1054065961,24.4833611618],[118.1054225,24.4833660242],[118.1054437527,24.4833078056],[118.1054278487,24.4833029432]"
东明路_L_7,"[118.1053509648,24.483625044],[118.105315644,24.483745782],[118.105331685,24.4837497122],[118.1053670058,24.4836289742],[118.1053509648,24.483625044]"
东明路_L_8,"[118.1052899748,24.4838141085],[118.1052476962,24.4839448048],[118.1052634575,24.4839490749],[118.1053057361,24.4838183786],[118.1052899748,24.4838141085]"
东明路_L_9,"[118.1053518111,24.4842919246],[118.1056572661,24.4843718424],[118.1056583494,24.4843561656],[118.1053564203,24.4842771703],[118.1053518111,24.4842919246]"
东明路_R_1,"[118.106311084,24.4844514139],[118.1061407794,24.4844015355],[118.1061357541,24.484415906],[118.1063060586,24.4844657844],[118.106311084,24.4844514139]"
东明路_R_10,"[118.1036414495,24.4825232656],[118.1035565669,24.4824994849],[118.1035507924,24.4825167476],[118.1036356751,24.4825405283],[118.1036414495,24.4825232656]"
东明路_R_11,"[118.1034449273,24.482471718],[118.1034354056,24.4824231161],[118.103416026,24.4824262959],[118.1034255477,24.4824748978],[118.1034449273,24.482471718]"
东明路_R_2,"[118.1060176208,24.4843667342],[118.1058904945,24.4843308734],[118.1058856197,24.4843453464],[118.1060127461,24.4843812071],[118.1060176208,24.4843667342]"
东明路_R_3,"[118.105746276,24.4842976456],[118.1056722382,24.4842765928],[118.1056677869,24.4842897033],[118.1057418247,24.4843107561],[118.105746276,24.4842976456]"
东明路_R_4,"[118.1056507891,24.4842673681],[118.1054350746,24.4842133609],[118.1054310333,24.4842268797],[118.1056467478,24.4842808869],[118.1056507891,24.4842673681]"
东明路_R_5,"[118.105107095,24.482933871],[118.1050193824,24.4829092985],[118.1050136081,24.4829265612],[118.1051013208,24.4829511337],[118.105107095,24.482933871]"
东明路_R_6,"[118.1046958834,24.4828186704],[118.1046572145,24.4828078373],[118.1046514402,24.4828251],[118.1046901091,24.4828359331],[118.1046958834,24.4828186704]"
东明路_R_7,"[118.1046421242,24.4828036097],[118.1045034819,24.4827647689],[118.1044977076,24.4827820315],[118.1046363498,24.4828208724],[118.1046421242,24.4828036097]"
东明路_R_8,"[118.1044365187,24.482746009],[118.1043959635,24.4827346473],[118.1043901891,24.48275191],[118.1044307443,24.4827632716],[118.1044365187,24.482746009]"
东明路_R_9,"[118.1043789869,24.4827298912],[118.1042856157,24.482703733],[118.1042798413,24.4827209956],[118.1043732125,24.4827471539],[118.1043789869,24.4827298912]"
东浦二路_L_1,"[118.1211974469,24.4758739722],[118.1212019447,24.4758288756],[118.1212175844,24.4758295353],[118.1212150531,24.4758740531],[118.1211974469,24.4758739722]"
东浦二路_R_1,"[118.1215870778,24.4749717869],[118.1216208456,24.4748991619],[118.1216059156,24.4748927839],[118.1215720033,24.4749660164],[118.1215870778,24.4749717869]"
东浦路0_L_1,"[118.119660496,24.4745330691],[118.119626059,24.4745268718],[118.119622573,24.4745425838],[118.119657073,24.4745486868],[118.119660496,24.4745330691]"
东浦路0_L_10,"[118.124282818,24.4771145051],[118.124282272,24.4770829816],[118.124262892,24.4770832576],[118.124263148,24.4771149719],[118.124282818,24.4771145051]"
东浦路0_L_11,"[118.12399196,24.4786368346],[118.123975014,24.4786296778],[118.123956055,24.4786658057],[118.123972539,24.4786726817],[118.12399196,24.4786368346]"
东浦路0_L_12,"[118.123972539,24.4786726817],[118.123956055,24.4786658057],[118.123937268,24.4787006623],[118.123953938,24.4787078356],[118.123972539,24.4786726817]"
东浦路0_L_13,"[118.123953938,24.4787078356],[118.123937268,24.4787006623],[118.123918352,24.4787357247],[118.123934794,24.4787429431],[118.123953938,24.4787078356]"
东浦路0_L_14,"[118.123906589,24.4788599762],[118.12388928,24.4788519338],[118.123870183,24.478888116],[118.123887818,24.4788957976],[118.123906589,24.4788599762]"
东浦路0_L_2,"[118.11986249,24.4745638137],[118.119830289,24.4745592979],[118.119828091,24.4745754417],[118.119860398,24.4745803305],[118.11986249,24.4745638137]"
东浦路0_L_3,"[118.119958042,24.4745747936],[118.119925707,24.4745711417],[118.119923415,24.4745878234],[118.119955765,24.4745916602],[118.119958042,24.4745747936]"
东浦路0_L_4,"[118.120525572,24.4746241102],[118.12048145,24.4746237793],[118.120481145,24.4746416153],[118.120525006,24.4746418849],[118.120525572,24.4746241102]"
东浦路0_L_5,"[118.120610494,24.4746245374],[118.120577449,24.4746247735],[118.120577202,24.4746421649],[118.120609851,24.4746420726],[118.120610494,24.4746245374]"
东浦路0_L_6,"[118.120761463,24.4746248926],[118.12072728,24.4746247616],[118.120727029,24.4746409046],[118.120760864,24.4746410779],[118.120761463,24.4746248926]"
东浦路0_L_7,"[118.12085807,24.4746254271],[118.120826878,24.4746252162],[118.12082695,24.4746414588],[118.120857727,24.4746415518],[118.12085807,24.4746254271]"
东浦路0_L_8,"[118.121317874,24.4746432531],[118.121317668,24.4746267669],[118.121285778,24.474627185],[118.121286314,24.4746436652],[118.121317874,24.4746432531]"
东浦路0_L_9,"[118.121361072,24.474626897],[118.121335385,24.4746267717],[118.121335277,24.4746441702],[118.121360625,24.4746444668],[118.121361072,24.474626897]"
东浦路0_R_1,"[118.117607588,24.4738385783],[118.117570728,24.473828608],[118.117565972,24.4738457935],[118.117602966,24.4738554703],[118.117607588,24.4738385783]"
东浦路0_R_10,"[118.12467301,24.4749675425],[118.12464663,24.4749584492],[118.124623293,24.4749680597],[118.124649672,24.4749771539],[118.12467301,24.4749675425]"
东浦路0_R_11,"[118.127657753,24.4765664738],[118.127637926,24.4765643244],[118.127629432,24.4766291996],[118.127649386,24.476631246],[118.127657753,24.4765664738]"
东浦路0_R_12,"[118.128079763,24.4767421924],[118.128038975,24.4767385414],[118.128036205,24.4767559552],[118.128077247,24.4767600268],[118.128079763,24.4767421924]"
东浦路0_R_2,"[118.11766726,24.4738540713],[118.117625312,24.4738432504],[118.117620405,24.4738607647],[118.117662271,24.4738716819],[118.11766726,24.4738540713]"
东浦路0_R_3,"[118.118209466,24.4739986011],[118.118187222,24.4739631823],[118.11817231,24.4739716254],[118.118194434,24.4740069152],[118.118209466,24.4739986011]"
东浦路0_R_4,"[118.118639684,24.4741240247],[118.118608716,24.4741162606],[118.118604709,24.474128641],[118.118636025,24.4741369577],[118.118639684,24.4741240247]"
东浦路0_R_5,"[118.120110932,24.474389064],[118.120104869,24.4743716878],[118.120062473,24.4743844648],[118.120068675,24.4744014978],[118.120110932,24.474389064]"
东浦路0_R_6,"[118.121613027,24.4743923955],[118.121601998,24.4743530241],[118.121582353,24.4743583009],[118.121593947,24.4743968168],[118.121613027,24.4743923955]"
东浦路0_R_7,"[118.121808695,24.474339973],[118.121772128,24.4743167599],[118.121760206,24.4743317709],[118.121796652,24.4743557151],[118.121808695,24.474339973]"
东浦路0_R_8,"[118.12184864,24.4743582737],[118.121808695,24.474339973],[118.121796652,24.4743557151],[118.121837997,24.4743744433],[118.12184864,24.4743582737]"
东浦路0_R_9,"[118.124621336,24.4749522744],[118.124588158,24.4749439394],[118.12456482,24.4749535508],[118.124597999,24.4749618849],[118.124621336,24.4749522744]"
东浦路_L_1,"[118.1239202486,24.4788184131],[118.1238671287,24.4788955964],[118.1238842619,24.4789054728],[118.1239373818,24.4788282895],[118.1239202486,24.4788184131]"
东浦路_L_10,"[118.1194245989,24.474482144],[118.1194602893,24.474489107],[118.1194639905,24.474473216],[118.1194283001,24.474466253],[118.1194245989,24.474482144]"
东浦路_L_11,"[118.1187781895,24.4743288535],[118.1188207356,24.474340417],[118.1188263509,24.4743231106],[118.1187838048,24.4743115471],[118.1187781895,24.4743288535]"
东浦路_L_12,"[118.118053559,24.4741421852],[118.1181247765,24.4741604834],[118.1181295748,24.4741448401],[118.1180583573,24.4741265419],[118.118053559,24.4741421852]"
东浦路_L_13,"[118.1175728791,24.4740242729],[118.1176062571,24.4740323309],[118.117610785,24.4740166203],[118.1175774071,24.4740085623],[118.1175728791,24.4740242729]"
东浦路_L_14,"[118.1170073621,24.4738877462],[118.1170502765,24.4738981067],[118.1170548045,24.473882396],[118.1170118901,24.4738720356],[118.1170073621,24.4738877462]"
东浦路_L_15,"[118.1164696637,24.4737352967],[118.1165361861,24.4737522016],[118.1165409357,24.4737365459],[118.1164744133,24.473719641],[118.1164696637,24.4737352967]"
东浦路_L_16,"[118.1207040702,24.4739342937],[118.1207381039,24.4739465803],[118.1207429487,24.473935339],[118.120708915,24.4739230524],[118.1207040702,24.4739342937]"
东浦路_L_17,"[118.1203603042,24.4734107955],[118.1203807435,24.4734416828],[118.1203949143,24.4734338277],[118.1203744749,24.4734029405],[118.1203603042,24.4734107955]"
东浦路_L_2,"[118.1242652154,24.4771147635],[118.1242618737,24.4771655101],[118.1242764625,24.4771677598],[118.1242856397,24.4771179132],[118.1242652154,24.4771147635]"
东浦路_L_A04001,"[118.1198320208,24.4745579346],[118.1199125593,24.4745713484],[118.1199152081,24.4745580275],[118.1198346696,24.4745446137],[118.1198320208,24.4745579346]"
东浦路_L_3,"[118.1247603904,24.4758865252],[118.1247414385,24.4759378326],[118.1247573223,24.475942747],[118.1247762742,24.4758914396],[118.1247603904,24.4758865252]"
东浦路_L_4,"[118.1248538994,24.4756159939],[118.1248406721,24.475654768],[118.1248576185,24.4756596104],[118.1248708458,24.4756208363],[118.1248538994,24.4756159939]"
东浦路_L_5,"[118.1241076333,24.474950935],[118.1241573949,24.4749622963],[118.1241616919,24.4749465314],[118.1241119304,24.4749351701],[118.1241076333,24.474950935]"
东浦路_L_6,"[118.1225034964,24.4746250169],[118.1226119522,24.4746275295],[118.1226124014,24.4746112867],[118.1225039456,24.4746087741],[118.1225034964,24.4746250169]"
东浦路_L_7_A,"[118.1222240795,24.4746159493],[118.1223877145,24.474620835],[118.1223882934,24.4746045957],[118.1222246584,24.4745997099],[118.1222240795,24.4746159493]"
东浦路_L_7_B,"[118.1212945177,24.474619407],[118.1213290374,24.4746194839],[118.1213290854,24.4746014306],[118.1212945658,24.4746013537],[118.1212945177,24.474619407]"
东浦路_L_8,"[118.1208282762,24.4746263362],[118.1208598329,24.4746258634],[118.1208594454,24.4746042023],[118.1208278887,24.4746046751],[118.1208282762,24.4746263362]"
东浦路_L_9,"[118.1203710457,24.4746178559],[118.1204055584,24.4746184961],[118.1204059581,24.4746004464],[118.1203714454,24.4745998063],[118.1203710457,24.4746178559]"
东浦路_R_10,"[118.1244883387,24.4768773504],[118.1245077751,24.476831],[118.1244893589,24.4768245315],[118.1244699225,24.4768708819],[118.1244883387,24.4768773504]"
东浦路_R_11,"[118.1243989011,24.4773846219],[118.1243897786,24.4773088256],[118.1243741781,24.4773105442],[118.1243832832,24.4773861963],[118.1243989011,24.4773846219]"
东浦路_R_12,"[118.12433744,24.4783428069],[118.1243672094,24.4782936944],[118.1243524344,24.4782859753],[118.1243232444,24.4783358467],[118.12433744,24.4783428069]"
东浦路_R_1_A,"[118.116359893,24.4735279271],[118.1163117143,24.4735146995],[118.1163068967,24.4735293978],[118.1163550755,24.4735426253],[118.116359893,24.4735279271]"
东浦路_R_1_B,"[118.1270943557,24.4765468106],[118.1270337702,24.4765318569],[118.1270296078,24.4765459825],[118.1270901933,24.4765609362],[118.1270943557,24.4765468106]"
东浦路_R_A04001,"[118.1182999729,24.4740410007],[118.1182575846,24.4740289629],[118.1182532003,24.4740418949],[118.1182955887,24.4740539327],[118.1182999729,24.4740410007]"
东浦路_R_A04002,"[118.1183993839,24.4740602082],[118.1183633722,24.4740513205],[118.1183586723,24.4740672708],[118.118394684,24.4740761585],[118.1183993839,24.4740602082]"
东浦路_R_A04003,"[118.1186533897,24.4740995278],[118.1185743522,24.4740800199],[118.11856973,24.4740957078],[118.1186487675,24.4741152157],[118.1186533897,24.4740995278]"
东浦路_R_2_A,"[118.1176101775,24.4738571888],[118.1175702331,24.4738471483],[118.1175650091,24.4738645571],[118.1176049535,24.4738745976],[118.1176101775,24.4738571888]"
东浦路_R_2_B,"[118.1279598964,24.4767391011],[118.1279304366,24.4767300819],[118.1279264344,24.4767410317],[118.1279558942,24.4767500509],[118.1279598964,24.4767391011]"
东浦路_R_3_B,"[118.1291909489,24.4781656828],[118.1291903161,24.4781191622],[118.1291731762,24.4781193575],[118.1291738089,24.4781658781],[118.1291909489,24.4781656828]"
东浦路_R_4,"[118.1189091926,24.4741922912],[118.1188664144,24.4741814692],[118.1188616846,24.4741971299],[118.1189044628,24.474207952],[118.1189091926,24.4741922912]"
东浦路_R_5,"[118.1194413203,24.4743433067],[118.1194442694,24.4743255],[118.1194051011,24.4743155078],[118.1193995986,24.4743332106],[118.1194413203,24.4743433067]"
东浦路_R_6,"[118.1219227259,24.4743882509],[118.1218012887,24.4743506005],[118.1217923463,24.4743747603],[118.1219137835,24.4744124107],[118.1219227259,24.4743882509]"
东浦路_R_7,"[118.1224821634,24.4744320416],[118.1223588795,24.4744323961],[118.122358929,24.4744468387],[118.122482213,24.4744464842],[118.1224821634,24.4744320416]"
东浦路_R_8,"[118.1228099798,24.4744544976],[118.1227557349,24.4744546386],[118.1227557797,24.4744690812],[118.1228100247,24.4744689402],[118.1228099798,24.4744544976]"
东浦路_R_9,"[118.1245094839,24.4768143284],[118.1245624922,24.4766879181],[118.12454868,24.4766830667],[118.1244956717,24.476809477],[118.1245094839,24.4768143284]"
东渡路0_L_1,"[118.074348878,24.4862913523],[118.074334934,24.4862522651],[118.07431932,24.4862570702],[118.074332925,24.4862956182],[118.074348878,24.4862913523]"
东渡路0_L_2,"[118.074367427,24.4863464479],[118.074354018,24.4863072918],[118.074337907,24.4863119127],[118.074351279,24.4863509589],[118.074367427,24.4863464479]"
东渡路0_L_3,"[118.075889051,24.4906978813],[118.075866271,24.490641769],[118.075850111,24.4906473545],[118.075873671,24.4907034341],[118.075889051,24.4906978813]"
东渡路0_L_4,"[118.076469799,24.4920627294],[118.076449766,24.4920270078],[118.076434118,24.4920336097],[118.076454503,24.4920701142],[118.076469799,24.4920627294]"
东渡路0_L_5,"[118.080218969,24.4992698439],[118.080197339,24.4992343176],[118.080183377,24.4992415515],[118.080205095,24.4992773029],[118.080218969,24.4992698439]"
东渡路0_L_6,"[118.081118549,24.5015188717],[118.081103585,24.5014797836],[118.081087682,24.5014844561],[118.081103034,24.5015238755],[118.081118549,24.5015188717]"
东渡路0_L_7,"[118.083182071,24.5048433076],[118.083149411,24.5048151069],[118.083139392,24.5048248376],[118.083171993,24.5048531291],[118.083182071,24.5048433076]"
东渡路0_L_8,"[118.083360339,24.5049950181],[118.083327761,24.5049683153],[118.083317643,24.5049779836],[118.083350642,24.5050054146],[118.083360339,24.5049950181]"
东渡路0_R_1,"[118.07322692,24.4812715573],[118.073223305,24.4811987978],[118.07320872,24.4811993167],[118.073212218,24.481272068],[118.07322692,24.4812715573]"
东渡路0_R_10,"[118.081573221,24.5012813639],[118.081557528,24.5012436622],[118.081541997,24.5012490181],[118.081557269,24.5012872464],[118.081573221,24.5012813639]"
东渡路0_R_11,"[118.082377848,24.5032289802],[118.082357244,24.5031927941],[118.082342206,24.5032004666],[118.082363025,24.5032364886],[118.082377848,24.5032289802]"
